"""Örneğin  , aybaşında olan kadınların terini koklayan hemcinslerinin regl günlerinin değişikliğe uğradığı saptandı  .""",1
"""Bronşit selülit  , saç , aybaşı , güneş yanması , yüksek tansiyon , ödem  , romatizma gibi rahatsızlıklara iyi gelmektedir .""",1
"""Bu  yüzdendir ki , ilimsiz kerâmet açığa çıkarmak bütün evliyaullah nazarında aybaşı gören  kadının kanı ; olarak nitelendirilmiştir !""",1
"""Gerçekten  de kadınların ritmik , aybaşı kanamaları olarak isimlendirdikleri vajinadan gelen kanamalar ,  bebeği içinde taşıyacak rahim iç zarının , hormonlar etkisiyle her ay kalınlaşması  , ancak gebelik olmadığında artık beslenmesine gerek kalmadığında dışarı atılmasıdır .""",1
Kabakulak  otu adı altında idrar artırıcı ve aybaşı kanamalarını düzenlemek üzere önerilen bitkinin  Latince karşılığını gördüğümde endişelendim .,1
"""SSK sağlık kurumlarında spiral takma , aybaşı düzenleme ve sterilizasyon ameliyatı  , istek üzerine yapılmalıdır .""",1
"""Aile  yüzdelerinde baz , anket uygulanan tüm kadınlardır ( kısır , aybaşından kesilmiş  ve gebeler dahil ) .""",1
"""Kadın sadece üre ve aybaşı kanamasına yetecek kadar ,  kibrit çöpü çapında bir açıklık bırakmıştı .""",1
"""Arketipsel olarak Kırmızı Ayakkabılar'ın aybaşı kanamalarının başlaması ve anne tarafından daha  az korunan bir hayata geçilmesi , genç bir kadına kendisinden büyük kadınlar  tarafından dış dünyanın farkında olma ve ona tepki gösterme yollarının öğretilmesiyle ilgili  çok eski bir öykü ya da mitin üst üste binen parçalarından biri  olması mümkündür .""",1
"""Estes'e göre , en önemli eşik törenlerinden biri ,  ilk aybaşı kanamasıyla ilgilidir .""",1
"""Tören , bütün  evreleriyle kırmızı kan ile ilgilidir : Aybaşı kanamasının rahimden gelen kanı ,  hep ayaklara doğru akan kanlardır ; ve özgün kırmızı ayakkabılarda pek çok  mânâ gizlidir .""",1
"""Nitekim kadınlar , aybaşı kanamaları sırasında , özbilgiye her zamankinden daha  yakındır ; bilinçdışı ile bilinçli akıl arasındaki zar önemli ölçüde incelir .""",1
"""Ay'ın evreleri ile cinayetler , kazalar  , dünyamızda oluşan kasırgaların dağılımı , magnetik alanlarda bozulma , kadınların aybaşları  ve sara nöbetleri arasındaki ilişkileri yakından takip ediyorlar , devamlı istatistiki bilgi  topluyorlar .""",1
"""Gelecekte dünya çapında ünlü bir modacı olma hayali kuran ,  ninesinin hediyesi dikiş makinesiyle kendi tasarımlarını yaratan , yirmi dört yaşına kadar  aybaşı olamama korkusundan sıyrılamayan , yaratıcı ve heyecanlı Lucy ... Lucy'nin HCD'si  Jules ; yani Hep Canciğer Dostu Julietta Garcia Perez Benedicionatorio !""",1
"""Halkın Aybaşı Polisi diye  alay ettiği hükümet görevlileri , karınlarında şişme gördükleri kadınlara iş yerlerinde gebelik  testi yapıyordu .""",1
"People dergisi, 29 yaşındaki kadın oyuncunun ""Black Swan"" filminin çekimleri sırasında tanıştığı Millepied ile olan ilişkisinden ilk çocuğunu beklediğini belirtti. Fransa'nın Bordeaux kentinde doğan Millepied, New York Balesi'nde başdansçı ve kareograflık yapıyor. Portman, ""Black Swan"" da, teknik mükemmellik takıntısı vücudu ve zihninde ağır bedellere yol açan New Yorklu bir balerini canlandırıyor.",1
"Amerikalı aktör Mel Gibson ve yeni kız arkadaşı Rus müzisyen Oksana Grigorieva bebek bekliyor. Oscar ödüllü 53 yaşındaki Gibson'un eşi Robyn, 6 hafta önce boşanma davası açmıştı. Robyn, 13 Nisan'da verdiği dava dilekçesinde 28 yıllık eşinden geçimsizlik nedeniyle boşanmak istediğini belirtmişti. 3 yıldır ayrı yaşayan Mel Gibson ve Robyn'in 7 çocuğu bulunuyor.",1
"ABD'de yayımlanan Star dergisi, bebek beklediği bilinen çiftin mutluluğunun bugünlerde ikiye katlandığını yazdı. 47 yaşındaki Preston ve 56 yaşındaki Travolta'nın 10 yaşında Ella adlı bir kızları var. Travolta'nın uzun süredir hasta olan oğlu Jett, geçen yıl Bahamalar'da tatildeyken yaşamını yitirmişti.",1
"Rockçı ünlüler kulübünün üyesi Stewart ile eşi Penny Lancaster (39), ikinci çocuklarını bekledikleri açıklayarak, mutlu haberi haziran ayında, evliliklerinin üçüncü yıldönümünde öğrendiklerini belirttiler. On yıldır beraber olan Stewart ile Lancaster'in 4 yaşında Alastir adlı bir oğulları daha var. Stewart'ın önceki ilişkilerinden 5 çocuğu var.",1
"Sözcüsü Chris Miller, 38 yaşındaki Barrymore ve eşi Will Kopelman'ın ikinci çocuklarını beklediklerini söyledi. Barrymore ve Kopelman'ın 13 aylık Olive adında bir kızları var. Çift, 2012 yılı haziran ayında evlenmişti. Chanel'in eski üst yöneticisi Arie Kopelman'ın oğlu olan Will Kopelman, sanat danışmanlığı yapıyor.",1
"Güzel oyuncu Drew Barrymore, ikinci kez anne olmaya hazırlanıyor. Oyuncunun sözcüsü Chris Miller, 38 yaşındaki Barrymore ve eşi Will Kopelman'ın ikinci çocuklarını beklediklerini belirtti. Barrymore ve Kopelman'ın 13 aylık Olive adında bir kızları var. Çift, 2012 yılı Haziran ayında evlenmişti. Chanel'in eski üst yöneticisi Arie Kopelman'ın oğlu olan Will Kopelman, sanat danışmanlığı yapıyor.",1
Prens George'un Yeni Zelanda'da  yarattığı sempatinin etkileri sürerken US Weekly yakın bir zamanda George'un abi olacağını iddia etti. Habere göre Kate Middleton'ın hamile olmadığı ancak ikinci çocuk için plan yapıldığı belirtildi. Kraliyet çiftine yakın kaynaklara dayandırılan haberde çiftin büyük bir aile istediği belirtildi. Prens William 11 Nisan'da Yeni Zelanda'da Kate'in yeni bebek bekliyor olabileceğini ima etmişti. Cnn Turk,1
"Haberin diğer fotoğrafları için tıklayın 2012 yılında kendisinden 9 yaş küçük iş adamı Wissam Al Mana ile evlenen Janet Jackson, şu an bebek bekliyor. 7 aylık hamile olan 50 yaşındaki Janet'ın hamilelikte bir hayli kilo alması dikkati çekti.",1
"Atilla Taş takipçileri ile, ""Sizle bir mutluluğumu paylaşmak istiyorum millet! Kızım bebek bekliyor, yani ben dede olucam galiba:))"" mesajını ve kızıyla birlikte bir fotoğrafını paylaştı. 39 yaşındaki Atilla Taş'ın kızı Sezen Taş 24 yaşında.",1
"Kadıköy İlçe Emniyet Müdürlüğü ekipleri, genelde akşam saatlerinde Fenerbahçe Kalamış Caddesi'nde otostop yaparak trafiği aksattıkları ve para karşılığı erkeklerle birlikte oldukları öne sürülen üç kadın ile sekiz travestiyi gözaltına aldı. Gözaltına alındıkları ve emniyete götürüldükleri sırada polis memurlarına saldırdıkları belirtilen bu kişiler, ""polise mukavemet ve saldırı"" ile ""Kabahatler Kanunu'na muhalefet"" suçlarından haklarında işlem yapılarak Kadıköy Adliyesine sevk edildi.",1
"Partinin gençlik kollarında görevli bir yöneticinin, parti binasında bir kadınla birlikte olduğu ve bu ana ilişkin görüntülerin ortaya çıktığı iddia edilmişti. Şikayet üzerine olayla ilgili olarak dört kişi gözaltına alındı. Demokrat Gebze gazetesinin haberine göre, olayla ilgili olarak; B.K, S.M. ve H.T. ile D.A emniyette ifade verdi ve adliyeye sevk edildi. Dört kişinin adliyede serbest bırakıldığı bildirildi. AKP BİNASINDA SEKS SKANDALI: PARTİNİN KURUCUSUNDAN YORUM GELDİ",1
"D.Ö., bir internet sitesinde fotoğrafları yer alan eskort kızla birlikte olmak istedi. Fotoğrafın yer aldığı sitede belirtilen telefon numarasıyla ismini bilmediği kişi ile iletişime geçen D. Ö., kız ile buluşabilmek için konuştuğu kişinin banka hesabına kredi kartından 800 lira aktardı. Parayı yatıran ancak daha sonra söz konusu kişiyle irtibat kuramayan D.Ö., polis merkezine giderek şikayette bulundu. Olayla ilgili soruşturma sürüyor.",1
"İstanbul Asayiş Şube Müdürlüğü Ahlak ve Kumar Büro Amirliği ekiplerince Özbek asıllı Enver A. ile Muzaffer N, Recep S. ve Tekin K'nin elebaşı olduğu 2 ayrı fuhuş çetesiyle bağlantısı olduğu iddia edilen eski Antalya Yabancılar Şube Müdürü S.E. ile İstanbul Pasaport Şube Müdürlüğünde görevli polis memuru M.K. yakalandı. S.E'nin, Enver A'nın gönderdiği kadınlara kalacakları ev konusunda yardımcı olduğu, bunun karşılığında kadınlarla birlikte olduğu öne sürüldü.",1
"İngiliz'de Channel 5'de yayınlanan 'The Big Brother'ın dün gece yayınlanan bölümünde Pierre White Jr. ve Laura Carter isimli yarışmacılar, kameraların önünde seks yaptılar. Evin farklı yerlerinde birlikte olan ikilinin görüntüleri, pek çok kez ekrana geldi. Televizyondaki pornografii görüntülerden rahatsız olan bazı İngiliz vatandaşları, İngiltere'nin yayın denetim kurulu Ofcom'a başvurdu. Ofcom'un bu görüntülerden dolayı Channel 5'e büyük bir ceza vermesi planlanıyor.",1
"Sertleşme güçlüğü çeken erkeklerde cinsel gücü artıran Viagra hapının, erkekleri daha mülayim hale getirdiği tespit edildi. Araştırmalara göre, Viagra kullanan erkekler, aşk hayatlarında daha uyumlu oluyor. Alman psikolog ve seks araştırmacıları, Viagra hapı sayesinde normal bir cinsel hayata kavuşan erkeklerin, cinsel sorunlarının ortadan kalkması nedeniyle birlikte oldukları kadınlara daha fazla anlayış gösterdiğini ortaya koydular.",1
"Avrupa Parlamentosu Genel Kurulu'nda konuşan Jose Manuel Barroso, Aştiyani'nin taşlanarak öldürülmesi kararından ""derin bir şekilde sarsıldığını"" belirtti ve ""Bu, kelimelerin de ötesinde barbarca"" diye konuştu. Avrupa Parlamentosu genel kurulunun, çarşamba günü Sakine Aştiyani lehine bir oylama yapması bekleniyor. İki çocuk annesi Sakine Muhammedi-Aştiyani, kocasının ölümünden sonra iki kişiyle birlikte olduğu gerekçesiyle 2006'da recm cezasına çarptırılmıştı.",1
"Dışişleri Bakanlığı Sözcüsü Ramin Mihmanperest, İran'ın İngilizce yayın yapan Press TV kanalına yaptığı açıklamada, infazın askıya alındığını belirtti. İki çocuk annesi Aştiyani'nin, kocasının ölümünden sonra iki kişiyle birlikte olduğu gerekçesiyle 2006'da recm cezasına çarptırılması dünyada tepkilere neden olmuştu.",1
"Bild gazetesinin haberine göre, 24 yaşındaki üniversite öğrencisi, 42 yaşında olduğu belirtilen bir avukatın bürosunu basarak avukatı dövdü. Hırsını alamayan genç, eşiyle birlikte olduğunu düşündüğü avukatın erkeklik uzvunu bahçe makasıyla kestikten sonra tuvalete atarak sifonu çekti. Olaydan kısa bir süre sonra yakalanan gencin suçunu itiraf ettiği kaydedildi. Polise göre olay kıskançlık nedeniyle gerçekleşti. Gencin eşinin avukatla ilişki yaşadığı belirtiliyor.",1
"Kristina Tikhonova’nın 18 Şubat’ta Moskova’dan İstanbul’a geldiği ihbarı üzerine istihbarat birimleri harekete geçti. Haberürk'ün haberine göre; Patlayıcı uzmanı 18 yaşındaki terörist kadının Dağıstan’da bulunan arkadaşlarına ""Türkiye’de kendimi patlatacağım. 2 haftaya kadar cennete gideceğim"" diyerek veda ettiği bilgisi de istihbarat raporlarına yansıdı. Terörist hakkında elde edilen bilgiler, 2 Mart’ta gizli yazıyla 81 kentteki birimlerle paylaşıldı. Kaynak: HABERTÜRK",1
"RADİKAL - Tikhonova’nın 18 Şubat’ta Moskova’dan İstanbul’a geldiği ihbarı üzerine istihbarat birimleri harekete geçti. Patlayıcı uzmanı 18 yaşındaki kadının Dağıstan ’da bulunan arkadaşlarına, ""Türkiye’de kendimi patlatacağım. 2 haftaya kadar cennete gideceğim"" diyerek veda ettiği bilgisi de istihbarat raporlarına yansıdı. Tikhonova hakkında elde edilen bilgiler, 2 Mart’ta gizli yazıyla 81 kentteki birimlerle paylaşıldı. (Habertürk)",1
"İngiltere’de Tressa Middleton adlı kız çocuğu ergenliğe erken ulaştı. Tressa henüz 11 yaşındayken partide sarhoş olup bir delikanlıyla cinsel ilişkiye girdi. Bu ilişkiden hamile kalan Tressa 12 yaşında anne oldu. Tressa ve kızı, sosyal hizmetler kurumuna alındı. Sonra bir aile, bebeği evlat edindi.Şimdi 16 yaşında olan Tressa feryat etti: ""Doğumdan sonra bunalıma girip alkol ve uyuşturucu kullandım. Kızımı görmem yasaklandı. Tressa ve bebeği Yasak kaldırılsın. Evlat hasreti çekiyorum.""",1
"New England Journal of Medicine tıp dergisinin haberine göre, adı belirtilmeyen bir erkek, partneriyle cinsel ilişkiye girmek isterken penisinden bir anda ses geldi. Kısa bir süre sonra cinsel organında meydana gelen kanama ve ağrılarla hastaneye kaldırılan adam acil olarak ameliyata alındı. ""Corpus cavernosa"" adı verilen ve penisin erekte olmasını sağlayan süngerimsi doku ameliyatla dikildi. Tıp dergisine göre hasta altı ay sonra tamamen eski sağlığına kavuşmayı başardı.",1
"Kız çocuğuna, 10 gün boyunca tecavüz ettikleri öne sürülen T.T, V.T, S.K, A.D, Ş.T, M.U, S.B, H.D. ve A.K. Çankırı'da gözaltına alındı. Yaşları 18 ile 40 arasında değişen şüphelilerin Ö.D'yi 10 gün boyunca ""Çankırı-Ankara arasında gezdirdikleri"", zaman zaman evlerine götürerek cinsel ilişkiye girdikleri iddia edildi. Şüphelilerin emniyetteki sorguları sürüyor. Öte yandan, kız çocuğunun, Adli Tıp Kurumu'ndaki işlemlerin ardından ailesine teslim edildiği bildirildi.",1
"DHA Mustafa Ö., genç kızından hoşlandığı için kendisini doktor olarak tanıttığını belirterek, ""Bir kez kendi rızası ile cinsel ilişkiye girdik. Kendi rızası dışında herhangi bir tehdit ya da şantaj yapmadım"" diye savunma yaptı. Etiketler: Adana",1
"New England Journal of Medicine tıp dergisinin haberine göre, adı belirtilmeyen bir erkek, partneriyle cinsel ilişkiye girmek isterken penisinden bir anda ses geldi. Kısa bir süre sonra cinsel organında meydana gelen kanama ve ağrılarla hastaneye kaldırılan adam acil olarak ameliyata alındı. ""Corpus cavernosa"" adı verilen ve penisin erekte olmasını sağlayan süngerimsi doku ameliyatla dikildi. Tıp dergisine göre hasta altı ay sonra tamamen eski sağlığına kavuşmayı başardı. Etiketler: ABD , Boston",1
"Azerbaycan’da bir genç kızın rüyasının etkisinde kalarak kız kardeşinin kafasını kestiği iddia edilmişti. Ancak Azerbaycan gazetelerinde yer alan bir iddiaya göre; 20 yaşındaki Günel Nuriyeva lezbiyendi, kız arkadaşlarını eve getirip cinsel ilişkiye girdiği için ablası ile bu yüzden sıklıkla kavga ediyordu. Günel Nuriyeva'nın annesinin yatağında ilişkiye girdiğini gören ablası Pervane Nuriyeva, ""annemin yatağını kirletme"" diyerek kız kardeşini korkunç bir şekilde katletti. Etiketler: Azerbaycan",1
"DIŞ HABERLER SERVİSİ Ross, Sheen’in kendisine şiddet uyguladığı ve sürekli olarak tehdit ettiği iddiasıyla mahkemeye gitmişti. Ross’un avukatı David Ring ""Ross’un güvenliği için Los Angeles Polis Departmanı kadınla iletişime geçti ve Sheen’i uzakta tutmak için ‘yasaklama emri’ çıkardı"" dedi. Eski porno yıldızı Ross, Sheen’in HIV pozitif olduğunu belirtmeden cinsel ilişkiye girdiği suçlamasında da bulunuyor. Etiketler: ABD , Los Angeles",1
"DHA 15 yıla kadar hapsi istenen Emrah E., ""Birbirimizi sevdik. Ardından kaçarak birlikte olduk. Ailelerimiz bizim cinsel ilişkiye girdiğimizi anlayınca evlendirdi. 8 ay kadar aynı çatı altında karı koca hayatı yaşadık. Suç işleme kastı ile hareket etmedim"" dedi. Baba Ali E. de savunmasında ""Kızın gerçek yaşının daha büyük olduğunu sanıyorduk"" dedi. Mahkeme heyeti, ölen Kübra’nın ailesi hakkında da suç duyurusunda bulunulmasına karar vererek duruşmayı erteledi. Etiketler: Adana",1
"İngiltere’de Tressa Middleton adlı kız çocuğu ergenliğe erken ulaştı. Tressa henüz 11 yaşındayken partide sarhoş olup bir delikanlıyla cinsel ilişkiye girdi. Bu ilişkiden hamile kalan Tressa 12 yaşında anne oldu. Tressa ve kızı, sosyal hizmetler kurumuna alındı. Sonra bir aile, bebeği evlat edindi.Şimdi 16 yaşında olan Tressa feryat etti: Doğumdan sonra bunalıma girip alkol ve uyuşturucu kullandım. Kızımı görmem yasaklandı. Tressa ve bebeği Yasak kaldırılsın. Evlat hasreti çekiyorum. POSTA",1
"Harp okulundan iki öğrencinin cinsel ilişkiye girdikleri sırada, erkek öğrencinin görüntüleri gizli kameraya kaydederek, canlı bir şekilde bir başka odadaki 6 akademili arkadaşına izlettiği iddia ediliyor. Asker adayı genç kadın öğrenci tüm dünyasının yıkıldığını belirtirken, olayla ilgili başlatılan soruşturma kapsamında erkek öğrenciler suçlu bulunurlarsa askeri kariyerleri sonlandırılacak. Etiketler:",1
"Ülkeyi karıştıran olayda, 2004’de banka soygunundan 20 yıl hapis cezası alan Ekrem Serdar ile Lantin hapishanede müdürü Carine Cartelle’nin cinsel ilişkiye girdikleri ortaya çıkınca ülke karıştı. Ülkenin adalet bakanlığının telefonları dinleyerek inceleme başlattığı belirtilirken, Cartelle’nin her an işinden olmasına an meselesi olarak bakılıyor. Bu tartışmalar, olayı savunanlarla karşı çıkanlar olarak ülkeyi ikiye bölmüş gibi görülüyor. Etiketler: haber , haberler ,",1
"İngiliz ilişki uzmanı ‘Relate Derneği’nin yaptığı bir araştırma, çiftler arasında yaşanan cinsel ilişkilerin azaldığını ortaya koydu. Araştırmaya göre diziler, sinema, internet ve kitaplar çiftlerin cinsel hayatını olumsuz yönde etkiliyor. 6 bin çiftin ilişki durumlarının gözlemlendiği araştırmada, çiftlerin yüzde 51’inin son bir ay içinde hiç cinsel ilişkiye girmedikleri belirlendi.",1
"DHA Amerika Birleşik Devletleri’nin Chicago eyaletinde bulunan Eisenhower otobanında bir çift, otomobillerinde son sürat hareket halinde cinsel ilişkiye girerken kameraya takıldı. Ateşli çift, görüntülendiklerini anlamalarına rağmen istiflerini bozmadan, yoğun otobanda kendi ve diğer sürücülerin can güvenliğini tehlikeye atmaya devam ettiler. İŞTE O SKANDAL GÖRÜNTÜLER... (18+) Etiketler: arabada ilişki , abd , ABD",1
"Kadınların cinsel ilişkiye girmesini engelleyen vajinismus sorunu; cinsel terapi ile tedavi ediliyor. Psikiyatrist Dr. Yusuf Özay Özdemir Sabah gazetesine yaptığı açıklamada, şu bilgileri verdi:""Vajinismusun tedavi süreci, haftada bir uygulanan ortalama 8-10 seanstan oluşur. Geçmişte sorunu çözmek için cerrahi tedaviler ve kas gevşetici kullanımı gibi yöntemler denendi. Ancak günümüzde klasik cinsel terapi ile çözülüyor.""",1
"Kadınlara özgü bir hastalık sanılan depresyon, artık erkekler arasında da yaygınlaştı. Psikolog Aylin Sezer Sabah gazetesine yaptığı açıklamada, bunalıma giren erkeklerin tehlike peşinde koştuğunu belirterek, şunları söyledi: ""Erkekler, sıkıntılı dönemlerde riskli davranışlara giriyor. Riskli spor yapıp, hızlı araba kullanmak ve evlilik dışı cinsel ilişkiye girmeyi seçiyorlar. Kendine zarar verme eğilimi içinde oluyorlar.""",1
"ABD'nin Alabama eyaleti yargıçlarından Herman Thomas, az ceza vaadiyle erkek mahkumların 'kalçalarına tahta bir kürekle vurmak' ve 'cinsel ilişkide bulunmakla' suçlandı. Thomas, suçlu bulunduğu takdirde ömür boyu hapis yatacak. İstifa eden ve dün mahkemeye çıkan Thomas, siyah olduğu için iftiraya uğradığını iddia etti. Kendisiyle ilgili bir linç politikası yürütüldüğünü ileri süren eski yargıcın, odasına çağırdığı mahkumlarla cinsel ilişkiye girdiği ileri sürülüyor.",1
"ABD'nin New Jersey eyaletinde cezaevinde öğretmenlik yapan C.H.C., en az 20 mahkûmla cinsel ilişkiye girdiği ortaya çıkınca görevine son verildi. Radikal'in haberine göre; cezaevinde yetişkinlere temel eğitim veren 42 yaşındaki C.'nin ilişkileriyle ilgili ayrıntı bir günlük tuttuğu öne sürüldü. Savcıların iddiasına göre; C. mahkûmlardan iki kez hamile kaldı. Evinde yapılan aramada ise dava ile bağlantılı müstehcen fotoğraflar bulundu. C'nin 50 bin dolar kefaletle serbest bırakıldığı belirtildi.",1
"Sibirya'da Ulan-Ude kenti yakınlarında tren raylarında partneriyle cinsel ilişkiye giren kadının, gelen treni fark etmeyince kafası koptu. Habertürk'te yer alan habere göre; kimlikleri belirtilmeyen ancak evsiz oldukları öğrenilen bir kadınla bir erkek Ulan-Ude dışında rayların hemen yanında seks yapmaya başladı. Polis açıklamasına göre, seks sırasında üstte olan ve başını rayın üstüne uzatan kadın gelen treni fark etmeyince kafası koparak hayatını kaybetti.",1
"T24 - İrlanda’da yaşayan 43 yaşındaki kadın bir köpekle cinsel ilişkiye girdikten sonra alerjik reaksiyon gösterip hayatını kaybetti. İnternette zoofili (hayvanlarla cinsel ilişkiye girme) ile ilgili bir sohbet odasında tanıştığı adamın evine gittikten sonra köpeğiyle ilişkiye giren kadın, sperme alerjisi olduğu için kısa süre sonra fenalaşarak, öldü. İrlanda’da 1861’de çıkan normalin dışındaki cinsel davranışlarla ilgili yasaya göre, köpeğin sahibi Sean McDonnell yargılanacak.",1
